,0,1,2,3,4,5,6,7,8
1378,1,1,1,1,1,1,1,1,0
1379,1,1,1,1,1,1,1,1,1
1380,1,1,1,1,1,1,1,1,1
1381,1,1,1,1,1,1,1,1,1
1382,1,1,0,1,1,0,0,1,1
1383,0,0,0,1,0,0,0,0,0
1384,1,1,1,1,1,1,1,1,0
1385,1,1,1,1,1,1,1,1,1
1386,1,1,1,1,1,1,1,1,1
1387,1,1,1,1,1,1,1,1,1
1388,1,1,1,1,1,1,1,1,1
1389,1,1,1,1,1,1,1,1,1
1390,1,1,1,1,1,1,1,1,1
1391,1,1,1,1,1,1,1,1,1
1392,1,1,0,1,1,1,1,1,1
1393,1,0,0,1,0,0,1,1,0
1394,1,1,1,1,1,1,1,1,1
1395,1,0,1,1,1,1,1,1,0
1396,0,1,0,0,1,0,1,0,1
1397,0,1,0,0,1,0,0,1,1
1398,0,0,0,0,0,0,0,0,1
1399,0,0,0,0,0,0,0,1,1
1400,0,0,0,0,0,0,0,0,1
1401,0,1,0,0,1,0,0,0,1
1402,0,1,0,0,1,0,1,0,1
1403,0,1,0,0,1,0,1,1,1
1404,0,0,0,0,0,0,1,1,1
1405,0,0,0,0,0,0,0,0,1
1406,0,1,0,0,1,0,1,1,1
1407,0,1,0,0,1,0,0,1,1
1408,0,0,0,0,0,0,1,1,1
1409,0,0,0,0,0,0,1,0,1
1410,0,1,0,0,1,0,1,0,1
1411,0,1,0,0,1,0,1,1,1
1412,0,0,0,0,0,0,0,0,1
1413,0,0,0,0,0,0,0,0,1
1414,0,0,0,0,0,0,1,0,1
1415,0,1,0,0,1,0,1,0,1
1416,0,0,0,0,0,0,1,0,1
1417,0,1,0,0,1,0,0,0,1
1418,0,0,0,0,0,0,1,1,1
1419,0,0,0,0,0,0,0,0,1
1420,0,0,0,0,0,0,0,0,1
1421,0,0,0,0,0,0,0,0,1
1422,0,0,0,0,0,0,0,1,1
1423,0,0,0,0,0,0,1,1,1
1424,0,1,0,0,1,0,1,1,1
1425,0,1,0,0,1,0,1,0,0
1426,0,1,0,0,1,0,1,0,0
1427,0,1,0,0,1,0,1,0,1
1428,0,1,0,0,1,0,1,0,0
1429,0,1,0,0,1,0,0,0,1
1430,0,1,0,0,1,0,1,0,1
1431,0,1,0,0,1,0,1,0,1
1432,0,1,0,0,1,0,1,0,0
1433,0,1,0,0,1,0,1,0,0
1434,0,1,0,0,1,0,1,0,1
1435,0,1,0,0,1,0,1,0,1
1436,0,1,0,0,1,0,1,0,0
1437,0,1,0,0,1,0,1,0,1
1438,0,1,0,0,1,0,1,0,1
1439,0,1,0,0,1,0,1,0,1
1440,0,1,0,0,1,0,1,0,1
1441,0,1,0,0,1,0,1,0,0
1442,0,1,0,0,1,0,1,0,0
1443,0,1,0,0,1,0,1,0,1
1444,0,1,0,0,1,0,0,0,1
1445,0,1,0,0,1,0,1,0,0
1446,0,1,0,0,1,0,1,0,0
1447,0,1,0,0,1,0,1,1,1
1448,0,1,0,0,1,0,1,1,1
1449,0,1,0,0,1,0,1,0,1
1450,0,1,0,0,1,0,1,0,1
1451,0,1,0,0,1,0,0,0,1
1452,0,1,0,0,1,0,0,0,1
1453,0,1,0,0,1,0,1,0,1
1454,0,1,0,0,1,0,1,0,1
1455,0,1,0,0,1,0,1,0,1
1456,0,1,0,0,1,0,1,0,1
1457,0,1,0,0,1,0,1,0,1
1458,0,1,0,0,1,0,1,0,1
1459,0,1,1,0,1,1,1,0,1
1460,0,1,0,0,1,0,1,0,1
1461,0,1,0,0,1,0,0,0,1
1462,0,1,0,0,1,0,1,0,1
1463,0,1,0,0,1,0,1,0,1
1464,0,1,0,0,1,0,1,0,1
1465,0,1,0,0,1,0,1,1,1
1466,0,1,0,0,1,0,0,0,1
1467,0,1,0,0,1,0,1,0,1
1468,0,1,0,0,1,0,1,0,1
1469,0,1,0,0,1,0,1,0,1
1470,0,0,0,0,0,0,1,0,1
1471,0,0,0,0,0,0,0,1,1
1472,0,1,0,0,1,0,1,0,1
1473,0,1,0,0,1,0,1,0,1
1474,0,0,0,0,0,0,1,0,1
1475,0,1,0,0,1,0,1,0,1
1476,0,1,1,0,1,1,1,1,1
1477,0,1,1,0,1,1,1,1,1
1478,0,1,1,0,1,1,0,1,1
1479,0,1,1,0,1,1,1,1,1
1480,0,0,0,0,0,1,1,1,1
1481,1,0,0,1,0,0,0,1,1
1482,0,1,1,0,1,1,1,1,0
1483,0,0,1,0,0,1,1,0,0
1484,0,0,1,0,0,1,1,0,1
1485,0,1,0,0,1,0,0,1,1
1486,0,0,0,0,0,0,1,1,1
1487,0,1,1,0,1,1,1,1,1
1488,1,1,1,1,1,1,1,0,1
1489,0,1,1,1,1,1,0,1,1
1490,1,1,1,0,1,1,1,1,1
1491,0,1,1,0,1,1,0,1,1
1492,0,1,1,0,1,1,0,1,1
1493,1,1,1,1,1,1,1,1,1
1494,1,1,1,1,1,1,1,1,0
1495,0,1,1,1,1,1,1,1,1
1496,1,1,1,1,1,1,1,1,0
1497,0,1,1,0,1,1,1,1,1
1498,1,1,0,1,1,0,1,1,1
1499,0,1,0,0,1,0,1,1,1
1500,0,1,1,0,1,1,1,1,1
1501,0,1,0,0,1,1,0,0,0
1502,0,1,1,0,1,1,0,1,0
1503,0,1,1,0,1,1,1,1,1
1504,1,1,1,1,1,1,1,1,1
1505,1,1,1,1,1,1,1,1,1
1506,0,0,0,0,1,0,0,0,1
1507,1,1,1,1,1,1,1,1,1
1508,1,1,1,1,1,1,1,1,0
1509,1,1,1,1,1,1,1,1,1
1510,1,1,1,1,1,1,1,1,1
1511,1,1,1,1,1,1,1,1,0
1512,0,1,1,1,1,1,1,1,1
1513,0,0,0,1,1,1,0,1,0
1514,1,1,1,0,1,1,0,1,0
1515,1,1,1,1,1,1,0,1,1
1516,0,0,0,0,0,1,1,1,1
1517,0,1,1,0,1,1,1,1,1
1518,1,1,1,1,1,1,1,1,1
1519,1,1,1,1,1,1,1,1,0
1520,1,1,1,1,1,1,0,1,1
1521,1,1,1,1,1,1,1,1,1
1522,0,1,1,0,1,1,1,1,1
1523,0,1,0,0,1,1,0,0,0
1524,1,1,1,1,1,1,1,1,1
1525,1,1,1,1,1,1,1,1,1
1526,1,0,1,1,1,1,0,1,1
1527,1,1,0,1,1,0,0,1,0
1528,1,1,1,1,1,1,1,1,1
1529,1,0,0,1,0,1,0,1,1
1530,1,1,1,1,1,1,1,1,1
1531,0,1,1,0,1,1,0,0,0
1532,1,1,1,1,1,1,1,1,1
1533,1,1,0,1,1,0,0,0,0
1534,1,1,1,1,1,1,1,1,1
1535,1,1,1,1,1,1,1,1,1
1536,1,0,0,0,0,0,1,1,0
1537,1,0,1,1,1,1,1,1,1
1538,1,1,1,1,1,1,1,1,1
1539,1,0,1,1,1,1,1,1,1
1540,1,1,1,1,1,1,1,1,1
1541,1,1,1,1,1,1,1,1,1
1542,1,1,1,1,1,1,1,1,1
1543,1,1,0,1,1,0,1,1,1
1544,0,1,1,0,1,1,1,0,1
1545,1,1,1,1,1,1,1,1,1
1546,0,1,1,0,1,1,1,1,1
1547,1,1,1,1,1,1,1,0,0
1548,0,0,0,0,0,0,0,0,1
1549,0,0,0,0,0,0,0,0,1
1550,0,0,0,0,0,0,1,0,1
1551,0,0,0,0,0,0,0,0,1
1552,0,0,0,0,0,0,1,0,1
1553,0,0,0,0,0,0,0,0,1
1554,0,0,0,0,0,0,1,0,1
1555,0,0,0,0,0,0,0,0,1
1556,0,0,0,0,0,0,0,0,1
1557,0,0,0,0,0,0,1,0,1
1558,0,0,0,0,0,0,0,0,1
1559,0,0,0,0,0,0,0,1,1
1560,0,0,0,0,0,0,1,0,1
1561,0,0,0,0,0,0,1,1,1
1562,0,0,0,0,0,0,0,1,1
1563,0,0,0,0,0,0,1,0,1
1564,0,0,0,0,0,0,1,0,1
1565,0,0,0,0,0,0,0,0,1
1566,0,0,0,0,0,0,1,0,1
1567,0,0,0,0,0,0,1,0,1
1568,0,0,0,0,0,0,0,0,1
1569,0,0,0,0,0,0,0,0,1
1570,0,0,0,0,0,0,0,0,1
1571,0,0,0,0,0,0,0,0,1
1572,0,0,0,0,0,0,0,0,1
1573,0,0,0,0,0,0,0,0,1
1574,0,0,0,0,0,0,0,1,1
1575,0,0,0,0,0,0,1,1,1
1576,0,0,1,0,0,1,1,0,0
1577,0,0,1,0,1,1,1,0,0
1578,0,1,1,0,1,1,1,0,1
1579,0,0,0,0,0,0,1,0,1
1580,0,1,1,0,1,1,1,0,0
1581,0,0,1,0,0,1,1,0,0
1582,0,0,0,0,0,0,1,0,1
1583,0,0,0,0,0,0,1,0,1
1584,0,0,0,0,0,0,1,0,0
1585,0,1,0,0,1,0,1,0,0
1586,0,1,0,0,1,0,1,0,1
1587,0,0,0,0,0,0,1,0,1
1588,0,1,0,0,1,0,1,1,1
1589,0,0,0,0,0,0,1,1,0
1590,0,0,0,0,0,0,1,0,1
1591,0,0,0,0,0,0,1,0,1
1592,0,1,0,0,1,0,1,0,1
1593,0,0,0,0,0,0,1,0,1
1594,0,0,0,0,0,0,1,0,0
1595,0,0,0,0,0,0,1,0,0
1596,0,0,0,0,0,0,1,1,0
1597,0,0,1,0,0,1,1,0,1
1598,0,1,1,0,1,1,1,1,1
1599,0,0,0,0,0,0,1,1,1
1600,0,0,1,0,0,1,1,1,1
1601,0,0,1,0,0,1,1,0,1
1602,0,0,1,0,0,1,1,1,1
1603,0,0,0,0,0,0,1,1,1
1604,0,0,0,0,0,0,1,1,1
1605,0,0,0,0,0,0,0,0,1
1606,0,0,1,0,0,1,0,1,1
1607,0,0,1,0,0,1,1,1,1
1608,0,0,0,0,0,0,0,1,1
1609,0,0,0,0,0,0,1,1,0
1610,0,0,0,0,0,0,1,0,1
1611,0,0,0,0,0,0,1,1,1
1612,0,0,1,0,0,1,1,1,1
1613,0,0,1,0,0,1,1,1,1
1614,0,0,0,0,0,0,1,1,1
1615,0,0,1,0,0,1,1,1,1
1616,0,0,0,0,0,0,1,1,1
1617,0,0,0,0,0,0,1,0,1
1618,0,0,0,0,0,0,1,1,1
1619,0,0,1,0,0,1,0,1,1
1620,0,0,0,0,0,0,0,1,1
1621,0,0,0,0,0,0,0,1,1
1622,0,0,0,0,0,1,0,1,1
1623,1,0,1,1,0,1,0,0,1
1624,1,0,0,1,1,1,0,1,1
1625,0,1,1,1,1,1,1,1,1
1626,0,0,1,0,0,1,0,0,0
1627,1,1,1,1,1,1,1,1,1
1628,1,1,1,1,1,1,1,1,0
1629,0,0,1,0,1,1,1,0,0
1630,1,0,0,1,0,1,0,0,0
1631,1,1,1,1,1,1,1,1,1
1632,1,1,0,1,1,0,1,1,1
1633,0,1,1,0,1,1,1,1,1
1634,0,1,1,0,1,1,0,1,1
1635,0,1,1,0,1,1,0,0,1
1636,0,1,1,1,0,1,0,1,1
1637,1,1,1,1,1,1,0,1,0
1638,1,1,1,1,1,1,1,1,0
1639,1,1,1,1,1,1,1,1,0
1640,1,1,1,1,1,1,0,1,1
1641,1,1,1,1,1,1,1,1,1
1642,0,1,1,0,1,1,1,1,1
1643,1,0,1,1,0,1,1,1,1
1644,0,1,1,0,1,1,1,1,1
1645,0,0,0,1,1,1,1,0,0
1646,1,1,1,1,1,1,1,1,1
1647,1,1,0,1,1,0,1,1,1
1648,0,1,1,0,1,1,1,1,1
1649,1,1,1,1,1,1,1,1,1
1650,1,1,1,1,1,1,1,1,1
1651,1,1,1,1,1,1,1,1,1
1652,1,1,1,1,1,1,1,1,1
1653,1,1,1,1,1,1,1,1,0
1654,1,1,1,1,1,1,0,0,1
1655,1,1,1,1,1,1,0,1,1
1656,1,1,1,1,1,1,1,1,1
1657,0,1,1,1,1,1,1,1,1
1658,1,1,1,1,1,1,1,1,1
1659,1,1,1,1,1,1,1,1,1
1660,1,1,1,1,1,1,1,1,1
1661,1,1,0,1,1,0,1,1,1
1662,0,1,1,0,1,1,0,1,1
1663,0,1,1,1,0,1,1,1,1
1664,0,1,1,1,1,1,0,1,1
1665,1,1,1,1,1,1,1,1,1
1666,1,1,1,1,1,1,1,1,1
1667,0,1,1,0,1,1,0,0,0
1668,1,0,1,1,0,1,0,1,1
1669,1,0,0,1,0,1,0,1,0
1670,1,1,0,1,1,0,0,0,1
1671,0,1,0,0,1,0,1,1,1
1672,0,0,1,0,0,1,1,1,1
1673,0,0,1,0,1,1,1,1,1
1674,1,0,1,1,1,1,1,1,1
1675,1,0,0,1,0,0,1,1,1
1676,1,1,1,1,1,1,1,0,1
1677,1,1,1,1,1,1,1,1,1
1678,1,1,1,1,1,1,1,1,1
1679,1,0,1,1,0,1,1,1,1
1680,0,0,0,0,0,1,0,0,0
1681,1,0,0,1,0,1,0,1,1
1682,0,0,1,1,0,1,1,1,1
1683,0,0,1,0,0,1,1,1,1
1684,1,1,1,1,1,1,1,1,1
1685,1,1,0,1,1,0,1,1,0
1686,1,1,0,1,1,1,1,1,1
1687,1,1,0,1,1,0,1,1,1
1688,1,1,1,1,1,1,1,1,1
1689,0,0,1,0,0,1,1,1,1
1690,1,1,1,1,1,1,1,1,1
1691,1,1,0,1,1,0,1,1,0
1692,0,0,1,0,0,1,0,1,0
1693,0,0,1,0,0,1,0,1,0
1694,0,0,0,0,0,0,1,1,0
1695,0,1,1,0,1,1,1,1,0
1696,0,0,1,0,0,1,0,1,0
1697,0,0,0,0,0,0,0,1,1
1698,0,0,0,0,0,0,0,1,0
1699,0,0,0,0,0,0,0,1,1
1700,0,0,0,0,0,1,0,1,0
1701,0,0,0,0,0,0,0,1,0
1702,0,0,1,0,0,1,0,1,0
1703,0,0,1,0,0,1,1,1,0
1704,0,0,0,0,0,0,0,1,0
1705,0,0,1,0,0,1,1,1,0
1706,0,0,0,0,0,0,0,1,0
1707,0,0,1,0,0,1,0,1,1
1708,0,0,1,0,0,1,0,1,1
1709,0,0,1,0,0,1,0,1,1
1710,0,0,1,0,0,1,0,1,0
1711,0,0,1,0,0,1,0,1,0
1712,0,0,1,0,0,1,0,1,1
1713,0,0,0,0,0,0,0,1,0
1714,0,0,1,0,0,1,1,1,0
1715,0,1,1,0,1,1,1,1,0
1716,0,0,1,0,0,1,1,1,1
1717,0,0,1,0,0,1,1,1,1
1718,0,0,1,0,0,1,1,1,1
1719,0,0,1,0,0,1,1,0,1
1720,0,0,1,0,1,1,1,1,1
1721,0,0,1,0,0,1,0,1,1
1722,0,0,1,0,0,1,1,1,1
1723,0,0,1,0,0,1,1,1,1
1724,0,0,1,0,0,1,1,1,1
1725,0,0,1,0,0,1,1,0,0
1726,0,0,1,0,0,1,1,1,1
1727,0,0,1,0,0,1,1,1,1
1728,0,0,1,0,0,1,1,0,0
1729,0,0,1,0,0,1,0,1,0
1730,0,0,0,0,0,0,1,0,0
1731,0,0,1,0,0,1,1,1,1
1732,0,0,1,0,0,1,1,1,1
1733,0,0,1,0,0,1,1,1,1
1734,0,0,1,0,0,1,1,1,1
1735,0,0,1,0,0,1,1,0,1
1736,0,0,1,0,0,1,1,1,1
1737,0,0,1,0,0,1,1,1,1
1738,0,0,1,0,0,1,1,1,1
1739,0,0,1,0,0,1,1,1,1
1740,0,1,0,0,1,0,1,1,1
1741,0,1,1,0,1,1,1,1,1
1742,0,0,1,0,0,1,1,0,1
1743,0,0,1,0,0,1,0,1,1
1744,0,0,1,0,0,1,0,0,1
1745,0,0,1,0,0,1,0,1,1
1746,0,0,1,0,0,1,1,1,1
1747,0,0,1,0,0,1,1,1,1
1748,0,0,1,0,0,1,0,1,0
1749,0,0,1,0,0,1,1,1,1
1750,0,0,1,0,0,1,1,1,1
1751,0,0,0,0,0,0,1,0,1
1752,0,0,1,0,0,1,1,0,1
1753,0,0,1,0,0,1,1,1,1
1754,0,1,1,0,1,1,1,1,1
1755,0,1,1,0,1,1,1,1,1
1756,0,0,1,0,0,1,1,1,1
1757,0,0,0,1,1,1,1,0,1
1758,0,1,1,0,1,1,1,0,0
1759,0,1,1,1,1,1,1,1,1
1760,1,1,1,1,1,1,1,0,1
1761,1,1,1,1,1,1,1,0,1
1762,1,1,1,1,1,1,1,1,1
1763,0,1,1,0,1,1,0,1,1
1764,1,1,1,1,1,1,1,1,1
1765,1,1,0,1,1,1,1,1,1
1766,1,1,1,1,1,1,0,0,1
1767,1,1,0,1,1,0,0,0,1
1768,1,1,0,1,1,1,1,0,0
1769,0,0,0,0,0,0,1,1,1
1770,0,0,1,0,0,1,1,1,0
1771,0,0,1,1,0,1,1,0,0
1772,0,0,1,0,0,1,1,1,1
1773,1,0,1,1,0,1,0,0,0
1774,1,1,1,1,1,1,1,0,0
1775,0,1,1,0,1,1,1,1,0
1776,1,1,1,1,1,1,1,0,1
1777,0,0,1,0,0,1,0,0,1
1778,0,0,1,1,0,1,0,0,0
1779,1,0,0,1,0,0,1,0,1
1780,0,1,0,0,1,0,1,1,1
1781,1,0,1,1,0,1,1,0,0
1782,1,0,1,1,0,1,1,0,0
1783,0,0,1,1,0,1,1,1,1
1784,0,1,1,1,1,1,1,0,1
1785,1,1,1,1,1,1,1,1,0
1786,1,0,0,1,0,0,1,1,1
1787,1,1,0,1,1,0,1,0,1
1788,1,1,0,1,1,0,1,1,1
1789,0,0,0,1,1,1,0,0,1
1790,1,0,1,1,1,1,1,1,1
1791,0,0,1,0,0,1,0,0,1
1792,0,1,0,0,1,0,1,1,1
1793,1,1,1,1,1,0,1,1,1
1794,1,1,1,1,1,1,1,1,1
1795,1,1,1,1,1,1,1,1,1
1796,1,0,1,1,0,1,1,1,1
1797,1,1,0,1,1,1,1,1,1
1798,1,1,1,1,1,1,1,1,0
1799,0,1,1,0,1,1,1,0,1
1800,0,0,0,1,1,1,0,0,1
1801,0,1,1,1,0,0,1,1,1
1802,1,1,1,1,1,1,0,1,1
1803,1,1,1,1,1,1,1,1,1
1804,1,1,1,1,1,1,1,1,0
1805,0,1,1,0,1,1,1,1,0
1806,1,0,0,1,0,0,1,1,0
1807,1,1,1,1,1,1,1,1,0
1808,1,0,0,1,0,0,1,1,1
1809,1,1,1,1,1,1,1,1,1
1810,1,1,1,1,1,1,1,1,1
1811,1,1,1,1,1,1,1,1,1
1812,1,0,1,1,0,1,1,1,1
1813,0,1,1,1,0,1,1,1,1
1814,1,1,1,1,1,1,1,1,1
1815,1,1,1,1,1,1,1,1,0
1816,0,0,0,0,0,0,0,0,1
1817,1,0,0,1,0,0,1,1,1
1818,1,1,0,1,1,0,1,1,1
1819,1,1,1,1,1,1,1,1,0
1820,0,1,0,0,1,0,1,1,0
1821,1,1,1,1,1,1,1,1,1
1822,1,1,1,1,1,1,1,1,1
1823,1,1,1,1,1,1,1,1,0
1824,1,1,1,1,1,1,1,1,1
1825,1,1,1,1,1,1,1,1,1
1826,1,1,0,1,1,1,1,0,0
1827,1,1,1,1,1,1,1,1,1
1828,1,1,1,1,0,1,1,1,0
1829,1,1,1,1,1,1,1,1,1
1830,0,1,1,1,1,1,1,0,1
1831,1,1,0,1,1,1,1,1,0
1832,1,1,1,1,1,1,1,1,1
1833,1,1,0,1,1,0,1,1,1
1834,1,1,0,1,1,0,1,1,0
1835,1,1,0,1,1,0,1,1,0
1836,1,1,1,1,1,1,1,1,1
1837,0,1,1,0,1,1,1,1,1
1838,1,1,1,1,1,1,1,1,1
1839,1,1,1,1,1,1,1,1,1
1840,1,1,0,1,1,0,1,1,1
1841,1,1,1,1,1,1,1,1,1
1842,0,1,0,0,1,0,0,0,1
1843,0,0,0,0,0,0,0,0,1
1844,0,0,0,0,0,0,0,0,1
1845,0,0,0,0,0,0,0,0,1
1846,0,0,0,0,0,0,0,0,1
1847,0,1,0,0,1,0,0,0,1
1848,0,0,0,0,0,0,0,0,1
1849,0,0,0,0,0,0,0,0,1
1850,0,1,0,0,1,0,0,0,1
1851,0,0,0,0,0,0,0,0,1
1852,0,1,0,0,1,0,0,0,1
1853,0,1,0,0,1,0,0,0,1
1854,0,1,0,0,1,0,0,0,1
1855,0,1,0,0,1,0,0,0,1
1856,0,0,0,0,0,0,0,0,1
1857,0,1,0,0,1,0,0,0,1
1858,0,0,0,0,0,0,0,0,1
1859,0,0,0,0,0,0,0,0,1
1860,0,1,0,0,1,0,0,0,1
1861,0,0,0,0,0,0,0,0,1
1862,0,0,0,0,0,0,0,0,1
1863,0,0,0,0,0,0,0,0,1
1864,0,0,0,0,0,0,0,0,1
1865,0,1,0,0,1,0,0,0,1
1866,0,0,0,0,0,0,1,0,1
1867,0,1,0,0,1,0,1,0,1
1868,0,0,0,0,0,0,0,0,1
1869,0,1,0,0,1,0,1,0,0
1870,0,1,0,0,1,0,1,1,0
1871,0,1,0,0,1,0,0,0,1
1872,0,0,0,0,0,0,1,0,1
1873,0,1,0,0,1,0,1,0,1
1874,0,1,0,0,1,0,1,1,1
1875,0,1,0,0,1,0,1,1,1
1876,0,1,0,0,1,0,1,0,1
1877,0,1,0,0,1,0,0,0,1
1878,0,1,0,0,1,0,1,0,1
1879,0,1,0,0,1,0,1,0,1
1880,0,0,0,0,1,0,1,0,1
1881,0,1,0,0,1,0,1,0,1
1882,0,0,0,0,0,0,1,0,1
1883,0,0,0,0,0,0,1,0,1
1884,0,1,0,0,1,0,0,1,0
1885,0,1,0,0,1,0,0,0,0
1886,0,1,0,0,1,0,0,0,1
1887,0,1,0,0,1,0,1,0,1
1888,0,1,0,0,1,0,1,0,1
1889,0,1,1,0,1,1,1,0,0
1890,0,1,0,0,1,0,1,1,0
1891,0,0,0,0,0,0,1,0,0
1892,0,1,0,0,1,0,1,1,0
1893,0,1,0,0,1,0,1,0,0
1894,0,1,0,0,1,0,1,0,1
1895,0,1,0,0,1,0,1,1,0
1896,0,1,0,0,1,0,0,0,0
1897,0,1,0,0,1,0,1,1,0
1898,0,1,0,0,1,0,1,1,0
1899,0,1,0,0,1,0,1,0,0
1900,0,1,0,0,1,0,1,0,0
1901,0,0,0,0,0,0,1,0,0
1902,0,1,0,0,1,0,1,0,0
1903,0,1,0,0,1,0,1,1,0
1904,0,1,1,0,1,1,1,1,1
1905,1,1,1,1,1,1,0,0,1
1906,1,0,0,1,1,0,1,0,1
1907,1,0,1,1,0,1,0,1,1
1908,1,0,1,1,0,1,1,1,1
1909,1,0,1,1,0,1,0,1,1
1910,1,1,1,1,1,1,0,0,1
1911,1,1,1,1,1,1,1,1,1
1912,1,1,1,1,1,1,0,1,1
1913,1,1,0,1,1,0,1,1,1
1914,1,1,1,1,1,1,1,0,1
1915,1,1,1,1,1,1,0,1,1
1916,0,1,1,0,1,1,0,1,1
1917,0,1,0,0,1,0,0,1,1
1918,1,1,0,1,1,0,1,1,1
1919,1,1,0,1,1,0,0,1,1
1920,1,0,1,1,0,1,0,1,1
1921,0,1,0,0,1,1,0,1,1
1922,0,0,0,0,1,0,1,1,0
1923,1,1,1,1,1,1,1,1,1
1924,0,1,1,1,1,1,1,1,1
1925,1,1,0,1,1,1,0,1,1
1926,0,1,1,1,0,1,0,1,1
1927,1,1,1,1,1,1,1,1,1
1928,0,1,0,0,1,0,0,1,1
1929,0,0,0,0,0,0,0,1,1
1930,1,0,1,1,0,1,1,0,1
1931,0,0,0,0,0,1,1,0,1
1932,1,0,0,1,0,0,0,0,0
1933,1,1,1,1,1,1,0,1,1
1934,0,1,0,0,1,0,0,1,1
1935,0,0,1,1,1,1,0,1,1
1936,1,1,1,1,1,1,1,0,1
1937,1,1,1,1,1,1,1,0,1
1938,1,0,0,1,0,0,0,1,1
1939,0,0,0,0,0,1,1,1,0
1940,1,0,1,1,1,1,1,0,0
1941,1,1,0,1,1,1,1,1,1
1942,1,1,1,1,1,1,1,1,1
1943,0,1,1,0,1,1,1,1,0
1944,1,0,1,1,0,1,0,0,0
1945,1,1,1,1,1,1,1,0,0
1946,1,1,1,1,1,1,0,1,1
1947,0,1,0,0,1,1,1,0,1
1948,1,1,0,1,1,0,1,1,1
1949,1,1,1,1,1,1,1,1,1
1950,1,1,0,1,1,0,1,1,1
1951,0,0,0,0,1,0,0,0,0
1952,1,1,0,1,1,1,0,1,1
1953,1,1,1,1,1,1,1,1,1
1954,0,1,1,1,1,1,1,1,1
1955,1,1,0,1,1,1,1,0,1
1956,0,1,1,0,1,1,0,1,0
1957,1,1,1,1,1,1,0,0,1
1958,1,1,1,1,1,1,1,0,1
1959,1,1,1,1,1,1,1,1,0
1960,0,0,0,0,1,0,0,1,1
1961,0,0,0,1,0,0,1,1,1
1962,1,0,0,1,0,0,0,0,0
1963,1,1,0,1,1,0,0,1,0
1964,1,1,1,1,1,1,1,1,0
1965,0,0,0,1,0,0,0,0,1
1966,1,1,0,1,1,0,1,1,1
1967,1,1,0,1,1,0,1,1,1
1968,0,0,0,0,0,0,1,1,0
1969,1,0,1,1,0,1,1,1,1
1970,1,0,1,1,1,1,0,1,0
1971,0,1,0,1,1,0,1,1,0
1972,1,0,0,1,0,0,0,1,0
1973,1,1,1,1,1,1,0,0,1
1974,1,0,1,1,0,1,0,1,1
1975,1,1,1,1,1,1,0,1,1
1976,1,1,0,1,1,0,0,1,1
1977,1,1,1,1,1,1,0,0,1
1978,1,1,1,1,1,1,1,1,1
1979,0,0,1,0,0,1,1,1,1
1980,1,0,0,1,0,0,1,1,1
1981,0,0,1,0,0,1,1,1,1
1982,0,0,0,0,0,0,1,1,1
1983,0,0,1,0,0,1,1,1,1
1984,0,0,1,0,0,1,1,1,1
1985,0,0,0,0,0,0,1,1,1
1986,0,0,1,0,0,1,1,1,1
1987,0,0,1,0,0,1,1,1,1
1988,0,0,0,0,0,0,1,1,1
1989,0,0,1,0,0,1,1,1,1
1990,0,0,1,0,0,1,1,1,1
1991,0,0,1,0,0,1,1,1,1
1992,0,0,1,0,0,1,1,1,1
1993,0,0,1,0,0,1,1,1,1
1994,0,0,1,0,0,1,1,1,1
1995,0,0,1,0,0,1,1,1,1
1996,0,0,1,0,0,1,1,1,1
1997,0,0,1,0,0,1,0,1,1
1998,0,0,1,0,0,1,1,1,1
1999,0,0,1,0,0,1,1,1,1
2000,0,0,1,0,0,1,1,1,1
2001,0,0,1,0,0,1,1,1,1
2002,0,0,1,0,0,1,1,1,0
2003,0,0,1,0,0,1,1,1,1
2004,0,0,1,0,0,1,1,1,1
2005,0,0,1,0,0,0,1,1,1
2006,0,0,1,0,0,1,1,1,0
2007,0,0,1,0,0,1,1,1,0
2008,0,0,0,0,0,0,0,1,0
2009,0,0,1,0,0,1,1,1,0
2010,0,0,1,0,0,1,1,1,0
2011,0,0,1,0,0,1,1,1,0
2012,0,1,1,0,1,1,1,1,1
2013,0,0,1,0,0,1,0,1,1
2014,0,0,1,0,0,1,1,1,0
2015,0,0,1,0,1,1,1,1,0
2016,0,0,1,0,0,1,0,1,0
2017,0,0,1,0,0,1,0,1,0
2018,0,0,1,0,0,1,1,1,0
2019,0,1,1,0,1,1,1,1,0
2020,0,0,1,0,0,1,1,1,0
2021,0,0,1,0,0,1,0,1,0
2022,0,0,1,0,0,1,0,1,0
2023,0,0,1,0,0,1,1,1,0
2024,0,0,1,0,0,1,1,1,0
2025,0,0,1,0,0,1,1,1,0
2026,0,1,1,0,1,1,1,1,1
2027,0,0,1,0,0,1,1,1,0
2028,0,0,1,0,0,1,1,1,0
2029,0,0,1,0,0,1,1,1,0
2030,0,0,1,0,0,1,0,1,0
2031,0,1,1,0,1,1,1,1,0
2032,0,0,1,0,0,1,0,0,0
2033,0,0,1,0,0,1,1,1,0
2034,0,0,1,0,0,1,1,1,0
2035,0,0,1,0,0,1,1,1,1
2036,0,0,1,0,0,1,1,0,0
2037,0,0,1,0,0,1,1,0,0
2038,0,0,1,0,0,1,1,0,0
2039,0,0,1,0,0,1,1,1,0
2040,0,0,1,0,0,1,1,0,0
2041,0,0,1,0,0,1,1,1,0
2042,0,0,1,0,0,1,1,1,1
